"stage2/step","Group: Danru_Complicate_cauchy - stage2/mcc_spearman","Group: Danru_Complicate_cauchy - stage2/mcc_spearman__MIN","Group: Danru_Complicate_cauchy - stage2/mcc_spearman__MAX","Group: Danru_Complicate_cauchy - _step","Group: Danru_Complicate_cauchy - _step__MIN","Group: Danru_Complicate_cauchy - _step__MAX","Group: Danru_Complicate_gumbel - stage2/mcc_spearman","Group: Danru_Complicate_gumbel - stage2/mcc_spearman__MIN","Group: Danru_Complicate_gumbel - stage2/mcc_spearman__MAX","Group: Danru_Complicate_gumbel - _step","Group: Danru_Complicate_gumbel - _step__MIN","Group: Danru_Complicate_gumbel - _step__MAX","Group: Danru_Complicate_gauss - stage2/mcc_spearman","Group: Danru_Complicate_gauss - stage2/mcc_spearman__MIN","Group: Danru_Complicate_gauss - stage2/mcc_spearman__MAX","Group: Danru_Complicate_gauss - _step","Group: Danru_Complicate_gauss - _step__MIN","Group: Danru_Complicate_gauss - _step__MAX","Group: Danru_Simple_cauchy - stage2/mcc_spearman","Group: Danru_Simple_cauchy - stage2/mcc_spearman__MIN","Group: Danru_Simple_cauchy - stage2/mcc_spearman__MAX","Group: Danru_Simple_cauchy - _step","Group: Danru_Simple_cauchy - _step__MIN","Group: Danru_Simple_cauchy - _step__MAX","Group: Danru_Simple_gumbel - stage2/mcc_spearman","Group: Danru_Simple_gumbel - stage2/mcc_spearman__MIN","Group: Danru_Simple_gumbel - stage2/mcc_spearman__MAX","Group: Danru_Simple_gumbel - _step","Group: Danru_Simple_gumbel - _step__MIN","Group: Danru_Simple_gumbel - _step__MAX","Group: Danru_Simple_gauss - stage2/mcc_spearman","Group: Danru_Simple_gauss - stage2/mcc_spearman__MIN","Group: Danru_Simple_gauss - stage2/mcc_spearman__MAX","Group: Danru_Simple_gauss - _step","Group: Danru_Simple_gauss - _step__MIN","Group: Danru_Simple_gauss - _step__MAX"
"10001","0.2389587603110713","0.18625870074413356","0.2836007988693007","30167.2","30166","30168","0.4204840471938495","0.29353981325774037","0.6092083200177848","30167.4","30166","30168","0.4874874362259195","0.25824926500313994","0.5303981092900907","30167.4","30166","30168","0.4574324946289649","0.3052634061851947","0.5431335797963827","30168","30168","30168","0.5097776930533108","0.10816533094356746","0.7361289784130914","30168","30168","30168","0.5488365970506879","0.11007365173145149","0.7671958400943284","30168","30168","30168"
"10251","0.2454023597169534","0.17915096144995485","0.34156247553253083","30420.2","30419","30421","0.4247236844350761","0.29220250172679024","0.6225909832926754","30420.4","30419","30421","0.491619284886003","0.2598027682419213","0.5363091933530042","30420.4","30419","30421","0.415162748681596","0.2540137057212635","0.5385642338587847","30421","30421","30421","0.5151849066261807","0.1047829121873618","0.7368691420637411","30421","30421","30421","0.5581974671879166","0.18225527961080715","0.7634369183895178","30421","30421","30421"
"10501","0.2417951798910029","0.1748087258162366","0.30820091960507867","30673.2","30672","30674","0.4343740511649245","0.3026230595727691","0.6329183372460696","30673.4","30672","30674","0.49262491644062123","0.26234243930343154","0.5460408862273572","30673.4","30672","30674","0.43585099908184227","0.2593511371970495","0.5655122766364794","30674","30674","30674","0.5175074227136256","0.09595229399621309","0.7419109674038732","30674","30674","30674","0.5654998437896942","0.21575248637245345","0.7731903111890421","30674","30674","30674"
"10751","0.24915029223605764","0.1733558599129056","0.29634794783551566","30926.2","30925","30927","0.4427694956497401","0.3036993576532193","0.6361988354391276","30926.4","30925","30927","0.4862252749039354","0.2701346919323716","0.5361430287964457","30926.4","30925","30927","0.44860264299463226","0.2641319876803941","0.571513834028889","30927","30927","30927","0.5204300351556561","0.09942273317708704","0.7520456526201199","30927","30927","30927","0.5768433990369377","0.3094487914044917","0.7660036314419248","30927","30927","30927"
"11001","0.24210724325113925","0.17843591202940437","0.29769946467025254","31179.2","31178","31180","0.44959325790030613","0.310186211212442","0.6458810984409233","31179.4","31178","31180","0.4777283375794659","0.25997170791036595","0.5464472238607347","31179.4","31178","31180","0.41963651557589576","0.28011762804902873","0.580471516964112","31180","31180","31180","0.530570106696778","0.10344739251060416","0.7532409047943666","31180","31180","31180","0.6018405724326795","0.4607302285526352","0.771128530662296","31180","31180","31180"
"11251","0.23496593033925323","0.15316276168337312","0.2928192716032604","31432.2","31431","31433","0.4445488768902785","0.30804684200662774","0.5527011994038685","31432.4","31431","31433","0.46440669269738794","0.2760597987098143","0.5444968585175668","31432.4","31431","31433","0.4350765557988362","0.3060214160322427","0.5968093998844377","31433","31433","31433","0.5443849595483077","0.11435579756212555","0.7578221030044681","31433","31433","31433","0.605841094082002","0.4369519791494018","0.7694224173592147","31433","31433","31433"
"11501","0.2407271782401411","0.17839803364176637","0.2938249836402408","31685.2","31684","31686","0.44916289033005025","0.31306496673328765","0.5547918452818247","31685.4","31684","31686","0.47159862371503253","0.2906718180674571","0.550698935303859","31685.4","31684","31686","0.4782309481957518","0.3424107242746506","0.6028725813740285","31686","31686","31686","0.549633695434216","0.10611832115578246","0.7586136379072541","31686","31686","31686","0.6114544300633736","0.460595348246642","0.7719747614699175","31686","31686","31686"
"11751","0.23715628214643517","0.17811051480601556","0.2884690626579375","31938.2","31937","31939","0.45763758697118506","0.32731863667621497","0.56081651265377","31938.4","31937","31939","0.47260693754398425","0.30874689165868247","0.5318165268837028","31938.4","31937","31939","0.44241741433797666","0.23577525482906703","0.5834726553507402","31939","31939","31939","0.5610436511399712","0.12138667141417137","0.7642059713157807","31939","31939","31939","0.6092095932375321","0.42380762158070023","0.7729894416578537","31939","31939","31939"
"12001","0.24191960528915873","0.17980985461222043","0.28744650524982185","32191.2","32190","32192","0.4635178995981236","0.33314220704865105","0.5693277316680438","32191.4","32190","32192","0.4760297094715858","0.335504684521026","0.5344935557378298","32191.4","32190","32192","0.4324292550767802","0.2783845402060519","0.5497267001801612","32192","32192","32192","0.5666088757767118","0.11253265187521826","0.7677128055540718","32192","32192","32192","0.6143194842747853","0.43300433554910356","0.7727208042586163","32192","32192","32192"
"12251","0.2368912080319212","0.18112097391727228","0.2826372024298242","32444.2","32443","32445","0.475158155407909","0.3422831069921729","0.5723343375957145","32444.4","32443","32445","0.484389132306655","0.33889906792607205","0.535290519694055","32444.4","32443","32445","0.4599168308778469","0.2655419000449475","0.5470153293286849","32445","32445","32445","0.570370956316774","0.11365947213391941","0.7698563777409735","32445","32445","32445","0.6267593030256736","0.49161819928485545","0.7757390569029458","32445","32445","32445"
"12501","0.24427900660548066","0.178894917912701","0.2871026294028066","32697.2","32696","32698","0.48223993700471157","0.3421774609689515","0.578720852818511","32697.4","32696","32698","0.49110893824645785","0.35520174862726406","0.5371853148269996","32697.4","32696","32698","0.42490763578869817","0.2667597119815523","0.5752760830446352","32698","32698","32698","0.5751126470740892","0.11000070977953574","0.7725658407375272","32698","32698","32698","0.6359302346115207","0.47886609045103984","0.7739560765279702","32698","32698","32698"
"12751","0.23352878974864547","0.16304698142718926","0.2927093936225419","32950.2","32949","32951","0.4892565471972386","0.33803789665722866","0.5992325787003552","32950.4","32949","32951","0.4987904184017785","0.3818702348117611","0.5343229351636818","32950.4","32949","32951","0.4379199245139708","0.2686376173151556","0.5860892215368471","32951","32951","32951","0.578386062158234","0.10900909880686029","0.7656064168564082","32951","32951","32951","0.6447197104201473","0.501793258608766","0.7761280196502135","32951","32951","32951"
"13001","0.2210262038464446","0.10435965512136273","0.2938437664061153","33203.2","33202","33204","0.49531468705589443","0.3520196739445815","0.5975056482847607","33203.4","33202","33204","0.5065347091933811","0.4190093238961001","0.5440811373106568","33203.4","33202","33204","0.4329087817251123","0.23068104757887364","0.581678480719571","33204","33204","33204","0.5857546665073595","0.12989743244712046","0.7678914333005701","33204","33204","33204","0.6536460255115627","0.5090367498760527","0.7755184045524145","33204","33204","33204"
"13251","0.23265647263151984","0.16135804547553384","0.2895723473214752","33456.2","33455","33457","0.505293498090474","0.3615572956602917","0.605240614228735","33456.4","33455","33457","0.5166646684795724","0.42905524998733435","0.5508577256903479","33456.4","33455","33457","0.4135783969508","0.20941911957560433","0.5741471344126988","33457","33457","33457","0.5910963289829475","0.1301757459358184","0.772777837587794","33457","33457","33457","0.6559492795570481","0.5153647902864699","0.7467922202558129","33457","33457","33457"
"13501","0.23610660501532754","0.18160363716979339","0.2905553015560747","33709.2","33708","33710","0.5091165329597622","0.3625097936459741","0.6024845226588995","33709.4","33708","33710","0.5168890677038245","0.447166519384065","0.5535522847582934","33709.4","33708","33710","0.4391514456560497","0.3061049102350197","0.5476098010167524","33710","33710","33710","0.5960223075159796","0.1467715863261012","0.7692120524874384","33710","33710","33710","0.6636094133771702","0.5168643956996313","0.7500821308936504","33710","33710","33710"
"13751","0.22711353191051856","0.18598280751118473","0.27680883358855823","33962.2","33961","33963","0.5113882005876543","0.37305980721045495","0.6134107085788039","33962.4","33961","33963","0.5219313617079189","0.4624565952868854","0.5559075475238283","33962.4","33961","33963","0.42239626911498007","0.23525848818349485","0.5539886477170348","33963","33963","33963","0.5962154829931092","0.13223046747493725","0.7680483343524048","33963","33963","33963","0.6716006233470246","0.5226847504638855","0.7592290478913588","33963","33963","33963"
"14001","0.23241864949739152","0.17688957973726455","0.28422202568882476","34215.2","34214","34216","0.5116424521099419","0.3755357076487558","0.6127421911638715","34215.4","34214","34216","0.5253611978254031","0.46633248287697543","0.5648619438009617","34215.4","34214","34216","0.42429254995281634","0.2845873893554019","0.5547117723081577","34216","34216","34216","0.60260942296139","0.16117814409638806","0.7725683763915665","34216","34216","34216","0.6842112510863256","0.5465873914706928","0.7758073952423715","34216","34216","34216"
"14251","0.23534079527260737","0.1594752553251898","0.3155265761949274","34468.2","34467","34469","0.5166052915438811","0.39171845624904844","0.6287964769145219","34468.4","34467","34469","0.5302340765163465","0.48445723529618323","0.5649789157911977","34468.4","34467","34469","0.4061418918703025","0.2638183962046458","0.5665705699318181","34469","34469","34469","0.6046371708042937","0.164415707864392","0.7676841249390285","34469","34469","34469","0.6874204126553514","0.5430406104413622","0.7855220469225017","34469","34469","34469"
"14501","0.24085036027335857","0.18671162893287088","0.2980513851089054","34721.2","34720","34722","0.5117914494682207","0.39347983977575696","0.5610519015011631","34721.4","34720","34722","0.535384364849209","0.4962493623436813","0.5676593184905994","34721.4","34720","34722","0.42721236375785976","0.2414984886119634","0.5655621625957378","34722","34722","34722","0.6100558050073062","0.17646599551564515","0.7738832802191721","34722","34722","34722","0.6932324958558638","0.5561933418384157","0.7888623545102117","34722","34722","34722"
"14751","0.2420861288087739","0.17624152083644734","0.2922564884298138","34974.2","34973","34975","0.5151945399769493","0.4076421658238045","0.564141911299013","34974.4","34973","34975","0.5379582113700913","0.48759634829770226","0.5788435408915341","34974.4","34973","34975","0.39770951814015076","0.24440770993272742","0.5438890464329199","34975","34975","34975","0.6123850534607211","0.16899336136746926","0.772886941100212","34975","34975","34975","0.7006469441136962","0.5582575246404365","0.7929385364019024","34975","34975","34975"
"15001","0.24288655345080667","0.18429874663489415","0.33565060870726526","35227.2","35226","35228","0.521802145830171","0.4169758779603777","0.5695724023966461","35227.4","35226","35228","0.5372285219182131","0.4870792798745991","0.5878613935374672","35227.4","35226","35228","0.43146782256796046","0.25670440158125013","0.5565885209814833","35228","35228","35228","0.6174179627072833","0.1915561790313652","0.7753823516398578","35228","35228","35228","0.7077336984277663","0.5577005770612473","0.7925114124053424","35228","35228","35228"
"15251","0.23612051478745233","0.106278989988452","0.3361541908770277","35480.2","35479","35481","0.5287198119297497","0.4390117627768208","0.5751249446953148","35480.4","35479","35481","0.5102510738238853","0.28572604665772844","0.598007056396438","35480.4","35479","35481","0.4314400731642568","0.2672831617835538","0.58647292298718","35481","35481","35481","0.619988077302511","0.17574772652683213","0.7756357506221923","35481","35481","35481","0.715074192781518","0.5775722147468421","0.797594737070965","35481","35481","35481"
"15501","0.2421129768291706","0.1835745893020435","0.29713900306708513","35733.2","35732","35734","0.5321597113629131","0.45837273259743566","0.5796391969541725","35733.4","35732","35734","0.5248722372633334","0.3975248609794943","0.6099601993101813","35733.4","35732","35734","0.44497764452450195","0.2755682774858783","0.5618933699171565","35734","35734","35734","0.628269864681464","0.21607220207427988","0.7758408752541306","35734","35734","35734","0.7195338635114246","0.5902131279120598","0.7969028710597398","35734","35734","35734"
"15751","0.24077096702544942","0.13441397333609054","0.30185779140399954","35986.2","35985","35987","0.5368969593194101","0.47720862974332406","0.5830827852180339","35986.4","35985","35987","0.5149031266216507","0.3834634961700694","0.6173933689236433","35986.4","35985","35987","0.42900603409141896","0.27474695498264373","0.5882781292865301","35987","35987","35987","0.6318414975107123","0.20939508113052005","0.7704908957698661","35987","35987","35987","0.7216157743759573","0.5696708503946135","0.7972392677189265","35987","35987","35987"
"16001","0.23569828946244678","0.12354661545624393","0.28970302683252985","36239.2","36238","36240","0.5423793814724299","0.4870142869292208","0.5878884323923995","36239.4","36238","36240","0.5232084157346506","0.3899129602894552","0.6265317656185383","36239.4","36238","36240","0.44114313521887427","0.2839254557644288","0.57038087150693","36240","36240","36240","0.637983729742894","0.213944950846533","0.7756240318400058","36240","36240","36240","0.7259703704893858","0.588211476901809","0.7969859398699274","36240","36240","36240"
"16251","0.24322996108540895","0.18276503340284903","0.2977343291153909","36492.2","36491","36493","0.5487061862847324","0.5064592319063418","0.5887969034418898","36492.4","36491","36493","0.5184132578332752","0.3983943480863571","0.6383921018249057","36492.4","36491","36493","0.4890232009076098","0.2521969740624089","0.5901947343676534","36493","36493","36493","0.6463830013307363","0.21856443875237627","0.7747843280470416","36493","36493","36493","0.7309781183676698","0.6162903073297867","0.797295679159883","36493","36493","36493"
"16501","0.24155560093057143","0.17423139984539746","0.30157988711310707","36745.2","36744","36746","0.5506186610809228","0.5095707903194049","0.5950275764034636","36745.4","36744","36746","0.4992149980701364","0.31833787986614825","0.6406286994561784","36745.4","36744","36746","0.45785078437345766","0.27783975759813023","0.5699757988340853","36746","36746","36746","0.6506531502343111","0.22650502970785205","0.753992740888842","36746","36746","36746","0.7246261017391984","0.5500506365122608","0.7962931248407074","36746","36746","36746"
"16751","0.23665084102831963","0.17639935027004877","0.301166416443693","36998.2","36997","36999","0.5574229165109715","0.5130828488305126","0.5993262942450842","36998.4","36997","36999","0.5243598542196051","0.41912287990576935","0.6505293149832762","36998.4","36997","36999","0.41739317243073043","0.2745682698632192","0.5490528428685698","36999","36999","36999","0.6573044494705559","0.22110148738514343","0.7540791952717004","36999","36999","36999","0.7249723892262723","0.530299849962199","0.7965198122629097","36999","36999","36999"
"17001","0.23560168734851866","0.17553973886115554","0.27512500970133086","37251.2","37250","37252","0.5627894372905503","0.5198027229505429","0.6194234567356837","37251.4","37250","37252","0.5298794583756407","0.42993752500745386","0.6568278634327346","37251.4","37250","37252","0.4230968051902126","0.2593982152937883","0.5640627198758325","37252","37252","37252","0.6629085890679429","0.23638231484598102","0.754042029018407","37252","37252","37252","0.7307092359267265","0.582850304652699","0.7954682508829357","37252","37252","37252"
"17251","0.2402527581742699","0.16952168266566578","0.2900021817799243","37504.2","37503","37505","0.5669199862764349","0.5219490241870183","0.6256099759752942","37504.4","37503","37505","0.5367585610371919","0.44198754389035494","0.6567225935483442","37504.4","37503","37505","0.410895368674786","0.2981574545035146","0.5147574150696003","37505","37505","37505","0.6721440423667508","0.26303403086017035","0.7572262416800432","37505","37505","37505","0.7255813178642525","0.5142905497067095","0.7987596674854887","37505","37505","37505"
"17501","0.2361177284027119","0.16666950611760514","0.28322075624611026","37757.2","37756","37758","0.5696648522814433","0.5239920265677384","0.6302416181106434","37757.4","37756","37758","0.5382656504319399","0.451812224199654","0.6636254165084704","37757.4","37756","37758","0.44389107185359683","0.30854771950378673","0.5287576437874367","37758","37758","37758","0.6774516968273043","0.2791164343826985","0.7616446937056986","37758","37758","37758","0.7285365952469014","0.5383243112634749","0.797354019468273","37758","37758","37758"
"17751","0.24275530875684664","0.18434482262806492","0.28416570052996215","38010.2","38009","38011","0.5756661898847806","0.5304220121179617","0.6384650064032152","38010.4","38009","38011","0.5435204656312953","0.4723889543653538","0.6717989202335809","38010.4","38009","38011","0.4197061962290773","0.2442876188434762","0.5540449088742915","38011","38011","38011","0.6856191917237014","0.31052802573636745","0.7650514271855737","38011","38011","38011","0.731590511290245","0.5610617405102145","0.8000983064783506","38011","38011","38011"
"18001","0.23058984118674758","0.17308498373913228","0.27486794271612836","38263.2","38262","38264","0.5752139508142233","0.5282778001397805","0.657851512071858","38263.4","38262","38264","0.5429182927437844","0.481214348133852","0.6797830266697387","38263.4","38262","38264","0.43644962873577137","0.30864581381795125","0.5505381642430528","38264","38264","38264","0.6910652068372167","0.34345135915926317","0.7656444693315255","38264","38264","38264","0.7117872659735236","0.43044992327717885","0.804694683708442","38264","38264","38264"
"18251","0.23636420003986683","0.18581900164845444","0.2863600602279036","38516.2","38515","38517","0.5672922674545517","0.5222782675815872","0.6203384128645427","38516.4","38515","38517","0.544632080855365","0.4843562504053652","0.6768234712560729","38516.4","38515","38517","0.4413690652820342","0.2148437908080444","0.5849643186693896","38517","38517","38517","0.6938586681412426","0.3392195895076444","0.7702581496781057","38517","38517","38517","0.7142517929878597","0.4366775290725142","0.8060705050845186","38517","38517","38517"
"18501","0.22303179624423689","0.11921745080099708","0.2899522802186663","38769.2","38768","38770","0.5733727070794893","0.529255393268212","0.6282098261676767","38769.4","38768","38770","0.5496528189868691","0.49518627190412373","0.6809715985822259","38769.4","38768","38770","0.4028774525005976","0.24060676975541742","0.5670887766685787","38770","38770","38770","0.6985888666645563","0.37014005784569526","0.76954071585348","38770","38770","38770","0.7137622436754666","0.42457275913020825","0.8036308086294922","38770","38770","38770"
"18751","0.23897873457694024","0.17744629866374417","0.29702311372534124","39022.2","39021","39023","0.5740699856200632","0.5201350273147868","0.6278576115984331","39022.4","39021","39023","0.5540872315297173","0.49299633054689673","0.6856545510205923","39022.4","39021","39023","0.4401818702327576","0.30785496878562063","0.5331498599029304","39023","39023","39023","0.7017843083521981","0.3785177059827534","0.7671656423641268","39023","39023","39023","0.717938647277316","0.43303621974394885","0.8078864353927466","39023","39023","39023"
"19001","0.23476028757789122","0.1504896576006451","0.2853200620117632","39275.2","39274","39276","0.5792350827886091","0.5196358048530515","0.6374912869517935","39275.4","39274","39276","0.5588759889195783","0.49701497313858434","0.6800156786888749","39275.4","39274","39276","0.4482174617808951","0.3154858228213873","0.5790342817439669","39276","39276","39276","0.7043399906385858","0.38250848329146486","0.7720074163532272","39276","39276","39276","0.7168318309963563","0.42158882180262097","0.8067784590342889","39276","39276","39276"
"19251","0.23713741752531323","0.18592471359660281","0.2924587649879407","39528.2","39527","39529","0.5828071953737937","0.5131622935937673","0.6420512257398241","39528.4","39527","39529","0.5588822287977031","0.49734758735744994","0.6888554263945081","39528.4","39527","39529","0.4482276778132305","0.30743697970774897","0.6027298185566964","39529","39529","39529","0.7061157586520037","0.39473614994059814","0.7760605991120008","39529","39529","39529","0.7212504432238303","0.45248001055009973","0.8060278352709404","39529","39529","39529"
"19501","0.23805104580740594","0.17622530092113706","0.29701284092341085","39781.2","39780","39782","0.5878723405620729","0.5250888018506672","0.64606527243406","39781.4","39780","39782","0.553805321891595","0.4830734769793395","0.691178344517126","39781.4","39780","39782","0.4449857406570593","0.22771381457110085","0.6051219349396059","39782","39782","39782","0.7071533985639215","0.38775036800223234","0.7727005331041369","39782","39782","39782","0.7248197248698379","0.45531384998283725","0.8054724319769461","39782","39782","39782"
"19751","0.2402567188411718","0.1784014117228124","0.2933999051676177","40034.2","40033","40035","0.5923953143081099","0.5202163457521864","0.6575533021938561","40034.4","40033","40035","0.5428481261145507","0.4594038761978595","0.6958202970319571","40034.4","40033","40035","0.45660013596134397","0.34544039456790315","0.5585893288338925","40035","40035","40035","0.7100691758050667","0.401600072122795","0.7749381703826953","40035","40035","40035","0.7170299848044497","0.45852792667102715","0.8083179743374851","40035","40035","40035"
"20001","0.24473858241386046","0.18049123233303022","0.274943692359831","40287.2","40286","40288","0.594774926326968","0.5140937473546687","0.656821606463881","40287.4","40286","40288","0.5468817232212986","0.4535844745597511","0.7008303652804657","40287.4","40286","40288","0.4083354486990548","0.2368034504882591","0.5294089597672581","40288","40288","40288","0.7134803968639868","0.4099541215423075","0.7795932871383343","40288","40288","40288","0.7287880257624808","0.4853253500677994","0.8074581768632175","40288","40288","40288"
