"stage2/step","Group: Danru_Complicate_cauchy - stage2/mcc_pearson","Group: Danru_Complicate_cauchy - stage2/mcc_pearson__MIN","Group: Danru_Complicate_cauchy - stage2/mcc_pearson__MAX","Group: Danru_Complicate_cauchy - _step","Group: Danru_Complicate_cauchy - _step__MIN","Group: Danru_Complicate_cauchy - _step__MAX","Group: Danru_Complicate_gumbel - stage2/mcc_pearson","Group: Danru_Complicate_gumbel - stage2/mcc_pearson__MIN","Group: Danru_Complicate_gumbel - stage2/mcc_pearson__MAX","Group: Danru_Complicate_gumbel - _step","Group: Danru_Complicate_gumbel - _step__MIN","Group: Danru_Complicate_gumbel - _step__MAX","Group: Danru_Complicate_gauss - stage2/mcc_pearson","Group: Danru_Complicate_gauss - stage2/mcc_pearson__MIN","Group: Danru_Complicate_gauss - stage2/mcc_pearson__MAX","Group: Danru_Complicate_gauss - _step","Group: Danru_Complicate_gauss - _step__MIN","Group: Danru_Complicate_gauss - _step__MAX","Group: Danru_Simple_cauchy - stage2/mcc_pearson","Group: Danru_Simple_cauchy - stage2/mcc_pearson__MIN","Group: Danru_Simple_cauchy - stage2/mcc_pearson__MAX","Group: Danru_Simple_cauchy - _step","Group: Danru_Simple_cauchy - _step__MIN","Group: Danru_Simple_cauchy - _step__MAX","Group: Danru_Simple_gumbel - stage2/mcc_pearson","Group: Danru_Simple_gumbel - stage2/mcc_pearson__MIN","Group: Danru_Simple_gumbel - stage2/mcc_pearson__MAX","Group: Danru_Simple_gumbel - _step","Group: Danru_Simple_gumbel - _step__MIN","Group: Danru_Simple_gumbel - _step__MAX","Group: Danru_Simple_gauss - stage2/mcc_pearson","Group: Danru_Simple_gauss - stage2/mcc_pearson__MIN","Group: Danru_Simple_gauss - stage2/mcc_pearson__MAX","Group: Danru_Simple_gauss - _step","Group: Danru_Simple_gauss - _step__MIN","Group: Danru_Simple_gauss - _step__MAX"
"37251","0.221368802233095","0.16120146765349755","0.30419623359817693","57744.2","57743","57745","0.6400978575805052","0.5349745509483818","0.7700999003253174","57744.4","57743","57745","0.6562188586283406","0.5912651842316955","0.8410449952008829","57744.4","57743","57745","0.32159058903818977","0.10878585336741875","0.37692103300350066","57745","57745","57745","0.84413701515181","0.5574914222992301","0.9508038151242463","57745","57745","57745","0.8680970026806349","0.5925029541490594","0.9785467201400501","57745","57745","57745"
"37501","0.26505934198502634","0.2199312330936496","0.3161921949286838","57997.2","57996","57998","0.6390252315798302","0.530071477948807","0.7875685211532408","57997.4","57996","57998","0.661113112570603","0.5873023559156537","0.8398453345899339","57997.4","57996","57998","0.3263972881637308","0.1232925621975534","0.47003670998107233","57998","57998","57998","0.844722922591387","0.5433855456667099","0.9453429872368311","57998","57998","57998","0.8656674233676842","0.5809154539863967","0.981316742823957","57998","57998","57998"
"37751","0.2524026867384311","0.12244192535905948","0.5014948906033386","58250.2","58249","58251","0.6396868844002833","0.5297480163420663","0.7972657156577463","58250.4","58249","58251","0.6685915659817455","0.5978499879950243","0.8371150213910227","58250.4","58249","58251","0.3588100983071335","0.11363857314578713","0.4958029958779275","58251","58251","58251","0.8404070429976338","0.5327431183878927","0.9457386772035243","58251","58251","58251","0.8669658917183547","0.5912866215662087","0.98444388542074","58251","58251","58251"
"38001","0.2649924426227418","0.18006838788238672","0.5053174544033683","58503.2","58502","58504","0.6417650647734988","0.534647802788873","0.8122606071604845","58503.4","58502","58504","0.6650048946256091","0.555024140388159","0.8332010185461677","58503.4","58502","58504","0.38847882775566617","0.25014825504077265","0.5088096191891686","58504","58504","58504","0.8428749581529396","0.5493748704341993","0.9451228143500878","58504","58504","58504","0.8630415755504215","0.5709626246500238","0.9875111412679773","58504","58504","58504"
"38251","0.21876027765970435","0.13852239147181264","0.35485163888394566","58756.2","58755","58757","0.6289499790524459","0.5294939337144242","0.7716794244754002","58756.4","58755","58757","0.6686279865117035","0.5153691559443303","0.8339178998531735","58756.4","58755","58757","0.41217288780349975","0.19596705942055648","0.603723428397363","58757","58757","58757","0.840925693553428","0.5424692076247154","0.9410443247183776","58757","58757","58757","0.8607026024449036","0.5753340547403804","0.9889344985582532","58757","58757","58757"
"38501","0.22009237111468397","0.14878518263011425","0.28798812308136623","59009.2","59008","59010","0.6294325884721239","0.5270021304665526","0.7777445972946946","59009.4","59008","59010","0.6778929420971848","0.5566397262324898","0.8456846043022532","59009.4","59008","59010","0.3866797025776868","0.1747283948656018","0.5714631782652151","59010","59010","59010","0.843576623264099","0.5731700043391234","0.936680847302437","59010","59010","59010","0.8615572250709091","0.5859280065277528","0.9915924686149816","59010","59010","59010"
"38751","0.24187136877377124","0.10933019199333478","0.4395647730035305","59262.2","59261","59263","0.6283951956414804","0.5229723135567","0.7765320475564454","59262.4","59261","59263","0.6877190833641514","0.5696791937035426","0.8576258619181971","59262.4","59261","59263","0.32811736509630773","0.15021428908067083","0.4021526979324969","59263","59263","59263","0.8434824711609412","0.547781079742436","0.9370610568040488","59263","59263","59263","0.8613455187973491","0.5706321935646722","0.9931926922454838","59263","59263","59263"
"39001","0.234537405534816","0.13159588001087563","0.37117231787357696","59515.2","59514","59516","0.6268394838348523","0.5205018330302988","0.7805423896278413","59515.4","59514","59516","0.6937895329507557","0.5668720961121994","0.8669666036888912","59515.4","59514","59516","0.40469000735890975","0.2795781660123169","0.5961869653375782","59516","59516","59516","0.8413810221027477","0.5547377252460416","0.9350026525142887","59516","59516","59516","0.8590880094529231","0.5747572278705505","0.994448135578674","59516","59516","59516"
"39251","0.2569453251876143","0.14092317556250794","0.4466077907973345","59768.2","59767","59769","0.6274824826283718","0.5200507125389212","0.7866518829724296","59768.4","59767","59769","0.6867570685984077","0.5661253532630997","0.8149074936514019","59768.4","59767","59769","0.3364824027001896","0.25687893351008434","0.4571444114618881","59769","59769","59769","0.8423840466909074","0.5600405589714917","0.9348320285674395","59769","59769","59769","0.8606667209980596","0.5981207394936813","0.9937300499713041","59769","59769","59769"
"39501","0.22825732519648487","0.10713070046312265","0.399128083682847","60021.2","60020","60022","0.6182315941173853","0.516123706776452","0.7821836835555094","60021.4","60020","60022","0.6911547522121133","0.5626460780594674","0.809721275221125","60021.4","60020","60022","0.39446159662008273","0.10458526787351258","0.5369248060721369","60022","60022","60022","0.8395010342644964","0.5430021308391365","0.9392007845718012","60022","60022","60022","0.8585248356452958","0.5710906706072548","0.9942768445449599","60022","60022","60022"
"39751","0.24579956177680223","0.12435599707827394","0.3340834160736466","60274.2","60273","60275","0.6156649374297719","0.5198911545855972","0.789614019244419","60274.4","60273","60275","0.6941509880054457","0.5716346273450376","0.8079360089758959","60274.4","60273","60275","0.4053991775967252","0.20596626540311017","0.6557967061479124","60275","60275","60275","0.8415063720393661","0.5613916307775028","0.9419994858155674","60275","60275","60275","0.8589694147722795","0.6057701270123919","0.9942052921188771","60275","60275","60275"
"40001","0.24668769545145372","0.11094043997192726","0.4420787110400755","60527.2","60526","60528","0.6130153126804104","0.5117751659376667","0.7982870848684972","60527.4","60526","60528","0.6925670628342862","0.5668945008134274","0.8066567494763788","60527.4","60526","60528","0.3588998033477826","0.22937367552037813","0.5210749186004184","60528","60528","60528","0.8396473254850807","0.5515691545039388","0.9393060660496232","60528","60528","60528","0.8618089513896635","0.6028860352375619","0.9944362474825336","60528","60528","60528"
"40251","0.2371280382633826","0.09882257495326854","0.38810618659726515","60780.2","60779","60781","0.6190830982026231","0.5108259409122223","0.7985618557923795","60780.4","60779","60781","0.6933155624468393","0.5745759426917513","0.8007135046543332","60780.4","60779","60781","0.34687054768477193","0.16788351757342393","0.5164303010910539","60781","60781","60781","0.8384179954545354","0.5518675632994671","0.9411732047483016","60781","60781","60781","0.8569915637033569","0.6058300120740655","0.9815296682207649","60781","60781","60781"
"40501","0.2347142576435408","0.11615793640727479","0.3279320299198532","61033.2","61032","61034","0.6136404370729371","0.5105772857535036","0.8086443109570427","61033.4","61032","61034","0.699053882930936","0.5963583353187941","0.7992993403580014","61033.4","61032","61034","0.3689705500926957","0.07443134906767733","0.5770641450492343","61034","61034","61034","0.8335304779284425","0.5274493434003747","0.9408023148724234","61034","61034","61034","0.856249095581331","0.5966556576819072","0.9839015954064059","61034","61034","61034"
"40751","0.2601097759302402","0.1198124281723391","0.3580300510099549","61286.2","61285","61287","0.6155247717585881","0.5057114156785939","0.8202618892173555","61286.4","61285","61287","0.6906893095857617","0.5874471698083443","0.7971578776165797","61286.4","61285","61287","0.41498896878130964","0.18275389991736346","0.5842218431248853","61287","61287","61287","0.8358179386375733","0.5569770066703479","0.9413276883877736","61287","61287","61287","0.8539233908112955","0.5959224085538368","0.9851583395573428","61287","61287","61287"
"41001","0.21412134603435037","0.1588640956509378","0.3666133648078894","61539.2","61538","61540","0.6167562783229459","0.5007116394678075","0.8219436304024015","61539.4","61538","61540","0.6936872206671018","0.5951233868927803","0.8020108844437608","61539.4","61538","61540","0.4320972775411409","0.02782906324092597","0.6498414499039582","61540","61540","61540","0.8330445630034344","0.5483019393080107","0.9381902513325091","61540","61540","61540","0.8532959108416506","0.5899621003355542","0.9878087217391186","61540","61540","61540"
"41251","0.250994901858618","0.1122717081809856","0.39282200249985977","61792.2","61791","61793","0.6163012226653846","0.5018319016256481","0.8293844237032564","61792.4","61791","61793","0.6916484293247164","0.5936306330859857","0.8033001625480642","61792.4","61791","61793","0.4376463196734385","0.3367095694554252","0.5866258004678356","61793","61793","61793","0.8317730503977824","0.534691811221576","0.9355398848822382","61793","61793","61793","0.8511280814114558","0.5812390612881702","0.9889068122556418","61793","61793","61793"
"41501","0.28735172814648335","0.10754435006728018","0.39924833723675296","62045.2","62044","62046","0.6188449529233944","0.5074115718415626","0.83160990033824","62045.4","62044","62046","0.6847895210883558","0.5956012010717909","0.8048588359173208","62045.4","62044","62046","0.3364579426121393","0.18815032117607985","0.5335446031628813","62046","62046","62046","0.8313339916523057","0.5505092466533963","0.9351401445118303","62046","62046","62046","0.8536100091860787","0.6078278893909577","0.9914959985904682","62046","62046","62046"
"41751","0.23985032490426944","0.12539690632606104","0.4071941289142891","62298.2","62297","62299","0.6192512407862698","0.501327758527997","0.8307766176534532","62298.4","62297","62299","0.6851540475536233","0.5862999632668341","0.8005421148615417","62298.4","62297","62299","0.37172209595453315","0.1905840571105469","0.5297876585537764","62299","62299","62299","0.8317777902899273","0.5630478347439934","0.9350244900762852","62299","62299","62299","0.8518943512815647","0.6102721920809554","0.9928470330231405","62299","62299","62299"
"42001","0.23067560280260188","0.1405555019553413","0.3353492407733317","62551.2","62550","62552","0.6187167030870119","0.49716582468996967","0.8387490258196696","62551.4","62550","62552","0.6932060428575995","0.6005588072875236","0.8049289588731575","62551.4","62550","62552","0.3909091499073398","0.1532399732623367","0.5847260408553583","62552","62552","62552","0.8301380318387948","0.5447939052054491","0.9344570091412715","62552","62552","62552","0.8512564812060663","0.6234928969910313","0.99348956582346","62552","62552","62552"
"42251","0.24513714717106402","0.1442710541996648","0.3774722478878841","62804.2","62803","62805","0.6189008111162366","0.49395205858126745","0.8393965841539153","62804.4","62803","62805","0.6915677420055357","0.603302639094179","0.8182358264515004","62804.4","62803","62805","0.349700829425555","0.16608849450639626","0.524127855652624","62805","62805","62805","0.8272315944622705","0.553744148015319","0.9354839395259349","62805","62805","62805","0.8466374425403773","0.6012326614201631","0.993903089468243","62805","62805","62805"
"42501","0.27686226050309176","0.18010388325243104","0.3654582695284744","63057.2","63056","63058","0.6136630486199095","0.49360472505703373","0.8439069137363658","63057.4","63056","63058","0.692814125272861","0.5854097255482318","0.8190042431317742","63057.4","63056","63058","0.3934722445402711","0.06441075940174788","0.5409850318864244","63058","63058","63058","0.8300400180405729","0.5641371258640825","0.9367452103839771","63058","63058","63058","0.8461536606210698","0.6142972002722697","0.9939865597266544","63058","63058","63058"
"42751","0.2487668587687751","0.10784544516197625","0.3809693677382052","63310.2","63309","63311","0.6119640816776413","0.49203779285556914","0.842772551364712","63310.4","63309","63311","0.7017168728061025","0.6194035738025502","0.8245198905575739","63310.4","63309","63311","0.4257037099003612","0.24332718266979078","0.6506181484073518","63311","63311","63311","0.8268953276206371","0.5520057279109555","0.9424700029188399","63311","63311","63311","0.8451219110035588","0.6069453400847431","0.9937125733908537","63311","63311","63311"
"43001","0.24771454850273122","0.17561585330022847","0.3259273380308715","63563.2","63562","63564","0.5921187074978563","0.48943723628517405","0.7063808090363862","63563.4","63562","63564","0.6966922377337652","0.5858127185633129","0.8269186874903373","63563.4","63562","63564","0.36057749589210386","0.1075328040639676","0.5779218648709811","63564","63564","63564","0.8230484229331265","0.5396658075474106","0.9330187553408361","63564","63564","63564","0.8441988944174359","0.6153743527209569","0.9947506815077728","63564","63564","63564"
"43251","0.21561923767697633","0.11022092298862252","0.32602019262361953","63816.2","63815","63817","0.5911357838268407","0.4936774189641648","0.7110603359430707","63816.4","63815","63817","0.6979417151787504","0.5843740236851548","0.8326360066671971","63816.4","63815","63817","0.3650977916336614","0.15629221304843027","0.5492147307941205","63817","63817","63817","0.8235474685490749","0.5510795325538961","0.9389171081773299","63817","63817","63817","0.8439938569465937","0.6139000850244584","0.9953358862599749","63817","63817","63817"
"43501","0.20147877756382374","0.11648504297356414","0.28823793760408944","64069.2","64068","64070","0.5925705571309015","0.486405961560662","0.721395979405506","64069.4","64068","64070","0.7074935744917294","0.5988449546050629","0.8450200390989974","64069.4","64068","64070","0.4114396723260116","0.2735596770157637","0.6459233317510739","64070","64070","64070","0.8240829678272356","0.5547875916632817","0.9402054957142258","64070","64070","64070","0.8399910435314654","0.6076618487567528","0.9953223546620293","64070","64070","64070"
"43751","0.2171882917224718","0.12173050242838568","0.37317532769330763","64322.2","64321","64323","0.5940214448108551","0.4836190525441541","0.7322169941252691","64322.4","64321","64323","0.6995019858952973","0.5891396644846282","0.8484485100329078","64322.4","64321","64323","0.41820054217621727","0.14347235791401208","0.5462080950091883","64323","64323","64323","0.8182061847151987","0.5342985031746216","0.9382817496567633","64323","64323","64323","0.837415721874643","0.6060449845997854","0.995350406200323","64323","64323","64323"
