"stage2/step","Group: Ours_trunc_Complicate_cauchy - stage2/mcc_pearson","Group: Ours_trunc_Complicate_cauchy - stage2/mcc_pearson__MIN","Group: Ours_trunc_Complicate_cauchy - stage2/mcc_pearson__MAX","Group: Ours_trunc_Complicate_cauchy - _step","Group: Ours_trunc_Complicate_cauchy - _step__MIN","Group: Ours_trunc_Complicate_cauchy - _step__MAX","Group: Ours_trunc_Simple_cauchy - stage2/mcc_pearson","Group: Ours_trunc_Simple_cauchy - stage2/mcc_pearson__MIN","Group: Ours_trunc_Simple_cauchy - stage2/mcc_pearson__MAX","Group: Ours_trunc_Simple_cauchy - _step","Group: Ours_trunc_Simple_cauchy - _step__MIN","Group: Ours_trunc_Simple_cauchy - _step__MAX","Group: Ours_Complicate_gauss - stage2/mcc_pearson","Group: Ours_Complicate_gauss - stage2/mcc_pearson__MIN","Group: Ours_Complicate_gauss - stage2/mcc_pearson__MAX","Group: Ours_Complicate_gauss - _step","Group: Ours_Complicate_gauss - _step__MIN","Group: Ours_Complicate_gauss - _step__MAX","Group: Ours_Simple_cauchy - stage2/mcc_pearson","Group: Ours_Simple_cauchy - stage2/mcc_pearson__MIN","Group: Ours_Simple_cauchy - stage2/mcc_pearson__MAX","Group: Ours_Simple_cauchy - _step","Group: Ours_Simple_cauchy - _step__MIN","Group: Ours_Simple_cauchy - _step__MAX","Group: Ours_Complicate_gumbel - stage2/mcc_pearson","Group: Ours_Complicate_gumbel - stage2/mcc_pearson__MIN","Group: Ours_Complicate_gumbel - stage2/mcc_pearson__MAX","Group: Ours_Complicate_gumbel - _step","Group: Ours_Complicate_gumbel - _step__MIN","Group: Ours_Complicate_gumbel - _step__MAX","Group: Ours_Complicate_cauchy - stage2/mcc_pearson","Group: Ours_Complicate_cauchy - stage2/mcc_pearson__MIN","Group: Ours_Complicate_cauchy - stage2/mcc_pearson__MAX","Group: Ours_Complicate_cauchy - _step","Group: Ours_Complicate_cauchy - _step__MIN","Group: Ours_Complicate_cauchy - _step__MAX","Group: Ours_Simple_gauss - stage2/mcc_pearson","Group: Ours_Simple_gauss - stage2/mcc_pearson__MIN","Group: Ours_Simple_gauss - stage2/mcc_pearson__MAX","Group: Ours_Simple_gauss - _step","Group: Ours_Simple_gauss - _step__MIN","Group: Ours_Simple_gauss - _step__MAX","Group: Ours_Simple_gumbel - stage2/mcc_pearson","Group: Ours_Simple_gumbel - stage2/mcc_pearson__MIN","Group: Ours_Simple_gumbel - stage2/mcc_pearson__MAX","Group: Ours_Simple_gumbel - _step","Group: Ours_Simple_gumbel - _step__MIN","Group: Ours_Simple_gumbel - _step__MAX"
"35751","0.5770940916449216","0.5100623155327737","0.6463835136565725","56226.2","56225","56227","0.7557568213213731","0.6539870883863053","0.8376492412143456","56227","56227","56227","0.8975897839216967","0.8255284538157561","0.9517703321738228","56226.2","56225","56227","0.8028039842551482","0.5507586546854712","0.9787746675091661","56227","56227","56227","0.9306356504156341","0.8079387546320314","0.9679059180731361","56226.2","56225","56227","0.5135956219161861","0.26262313803607695","0.626798670104957","56226.2","56225","56227","0.966492651495142","0.8804554170264062","0.9951009230454909","56227","56227","56227","0.9738480570631344","0.9394101293694388","0.9896648319713893","56227","56227","56227"
"36001","0.5766020212735049","0.4955635009646045","0.6431671364755269","56479.2","56478","56480","0.7541641370258325","0.640472525473439","0.8333292751394389","56480","56480","56480","0.8979431402471212","0.8249612983164681","0.9501157264389208","56479.2","56478","56480","0.7769294127613594","0.4938545367518847","0.9690733138045559","56480","56480","56480","0.9297290451954258","0.8090239426096796","0.9672901309975591","56479.2","56478","56480","0.60666711781456","0.4451171233528964","0.7456874006144656","56479.2","56478","56480","0.9669413061039261","0.8729745852790002","0.9949097748162633","56480","56480","56480","0.974120153289778","0.939431748301402","0.9902305952146174","56480","56480","56480"
"36251","0.576233553701745","0.49793392134671943","0.6445505699072387","56732.2","56731","56733","0.7546267343514981","0.6458743102126235","0.8410229819793016","56733","56733","56733","0.8993803169966748","0.8249674298289156","0.9537764462163688","56732.2","56731","56733","0.8026249544056945","0.5938352397994809","0.9807736026815056","56733","56733","56733","0.9307488897628378","0.8100584327027353","0.9664943344687058","56732.2","56731","56733","0.5349973656542318","0.4393789088168867","0.6100102404016663","56732.2","56731","56733","0.9665146683812994","0.876612545288876","0.9947745798744402","56733","56733","56733","0.9734060978483192","0.9359606942023282","0.9896114181026013","56733","56733","56733"
"36501","0.5761664024305073","0.4981654082002061","0.6462633850520632","56985.2","56984","56986","0.7551344830789359","0.6480644921504591","0.8367794592905474","56986","56986","56986","0.8985393407130505","0.8238312112013713","0.9521174432295897","56985.2","56984","56986","0.7041007300400766","0.48848998581666203","0.9666525423192353","56986","56986","56986","0.9308413493446415","0.8114332596078807","0.9661641471503246","56985.2","56984","56986","0.560764717117727","0.37323598018269716","0.6960761193519583","56985.2","56984","56986","0.9659520537383177","0.8731235393798107","0.9945474155071069","56986","56986","56986","0.9741469309381593","0.9414246647916288","0.9897097005439431","56986","56986","56986"
"36751","0.5783216757830719","0.5037493399680042","0.6479630932524248","57238.2","57237","57239","0.7546048949712966","0.6462216486031879","0.8344775881005044","57239","57239","57239","0.8995428855546184","0.8267182485793377","0.9520350857861335","57238.2","57237","57239","0.7115216406510606","0.389757525989273","0.9359205816120107","57239","57239","57239","0.9311338796324756","0.8168420241274212","0.96653557344916","57238.2","57237","57239","0.542893175883753","0.12377869351481958","0.7037257275325051","57238.2","57237","57239","0.967275311327356","0.8778885866704617","0.9948722864809585","57239","57239","57239","0.9745018190745357","0.9441466352293756","0.9903803241154611","57239","57239","57239"
"37001","0.5769787068993293","0.5050832115286906","0.6449641877320772","57491.2","57490","57492","0.7536191790712228","0.6516243107699556","0.8352295792562336","57492","57492","57492","0.8985825347633203","0.8248383047514919","0.9526014206593233","57491.2","57490","57492","0.7300192584577972","0.4500197366554757","0.9182404416144471","57492","57492","57492","0.9305563265773479","0.8212369896654825","0.9655971519460513","57491.2","57490","57492","0.5159101977658573","0.35389753863001855","0.7002068470549757","57491.2","57490","57492","0.9661213848893425","0.8687824231935185","0.9954932077235293","57492","57492","57492","0.9736348778692392","0.9364653289111508","0.9898902994376128","57492","57492","57492"
"37251","0.5783847102686663","0.5019661028548418","0.648089504764367","57744.2","57743","57745","0.7545845407300883","0.6458903631998837","0.8349627919628461","57745","57745","57745","0.8998884728939153","0.8303179691363203","0.9526919607772504","57744.2","57743","57745","0.7311136285077278","0.43996624453246397","0.955727434409416","57745","57745","57745","0.9310374618636776","0.8175764976435019","0.9649939191282094","57744.2","57743","57745","0.4992369501402704","0.24738622144162664","0.6859336247957653","57744.2","57743","57745","0.9674917295652655","0.880501414404995","0.9948916817180629","57745","57745","57745","0.973837941774524","0.9415097446903616","0.9895730500019924","57745","57745","57745"
"37501","0.5778292170411554","0.501558445188816","0.6462402288911374","57997.2","57996","57998","0.7571135632255839","0.6466012534863671","0.8302331978572467","57998","57998","57998","0.8998514581057002","0.8261397729980884","0.9514552994668879","57997.2","57996","57998","0.7408018787463857","0.3958521603738925","0.9589231765308837","57998","57998","57998","0.9317772046214902","0.8211740374928811","0.9673740667099363","57997.2","57996","57998","0.5167448360911746","0.3318514848777915","0.703570844033051","57997.2","57996","57998","0.9661050329268417","0.8716080278193906","0.9949882734046637","57998","57998","57998","0.9743747467967522","0.9435807025064448","0.9894442708519767","57998","57998","57998"
"37751","0.5774984230508845","0.503567626925703","0.6500020405108005","58250.2","58249","58251","0.7558917818536106","0.6495926705705846","0.836909919757351","58251","58251","58251","0.9001630974428142","0.8301729412225385","0.9527491649677223","58250.2","58249","58251","0.7417755261343676","0.43368776272173054","0.9602266243631871","58251","58251","58251","0.932109966301158","0.8196599580230568","0.9676770197320875","58250.2","58249","58251","0.559550446017075","0.42002912050250407","0.6591430468280575","58250.2","58249","58251","0.9675704794085174","0.882142477421076","0.9949491762465382","58251","58251","58251","0.9743636252213601","0.9452720152582393","0.989414876182015","58251","58251","58251"
"38001","0.577364603204843","0.4997819128301527","0.6475310929156657","58503.2","58502","58504","0.7547902220285656","0.646051751652801","0.8337930227496299","58504","58504","58504","0.8994478017568064","0.827208448213337","0.9538976270657459","58503.2","58502","58504","0.7852823233115829","0.4790188833750273","0.9583376146261015","58504","58504","58504","0.9327293314289442","0.8262931618787892","0.9669256422695348","58503.2","58502","58504","0.5650372743834271","0.4202325073118275","0.7542679739190032","58503.2","58502","58504","0.9659180348016865","0.8690752610876878","0.995145119810498","58504","58504","58504","0.9741041782791753","0.9387634161322539","0.9899110118154009","58504","58504","58504"
"38251","0.5770440457040416","0.5022636407758136","0.6483232998986466","58756.2","58755","58757","0.7533700117565874","0.6481464007002534","0.8328947834761854","58757","58757","58757","0.9000187358918883","0.8266864625307144","0.9529295572769575","58756.2","58755","58757","0.7667206604070348","0.5707652272323551","0.9859064133712906","58757","58757","58757","0.9323040501859508","0.8280819134739923","0.9669205261298041","58756.2","58755","58757","0.5947226653106992","0.35719188455142675","0.7413200056141317","58756.2","58755","58757","0.9659961693589221","0.8701061992464655","0.9946815414319943","58757","58757","58757","0.9745073442056962","0.93995115087997","0.989367861818074","58757","58757","58757"
"38501","0.5760233179043892","0.5003080999363128","0.6459447944971264","59009.2","59008","59010","0.7569359414851664","0.6459841891768613","0.8365016560170977","59010","59010","59010","0.9017361117366025","0.8318053849220076","0.9531329433292083","59009.2","59008","59010","0.740230670555143","0.6115119856204483","0.9842915222860159","59010","59010","59010","0.932471673317177","0.82823098873461","0.9671744304524947","59009.2","59008","59010","0.6133350421166175","0.4133998451312374","0.7593594482551953","59009.2","59008","59010","0.9672794987332731","0.8797069439226775","0.9954137276104859","59010","59010","59010","0.9742250966126363","0.9385952591016685","0.9902862068865557","59010","59010","59010"
"38751","0.5781624678301442","0.5098588943498761","0.6485419705655797","59262.2","59261","59263","0.7563983673668906","0.644150526817921","0.8411481248727354","59263","59263","59263","0.9013375568848987","0.8303603849995854","0.9514432043564366","59262.2","59261","59263","0.6641318933635015","0.3569467842110358","0.9344604527729499","59263","59263","59263","0.9331463863505747","0.824867419793818","0.9662987315960544","59262.2","59261","59263","0.530595134038318","0.30014297735620354","0.6453098881542463","59262.2","59261","59263","0.9661358416350717","0.8727520037177611","0.9952259245001122","59263","59263","59263","0.9736248676801231","0.9383273500819772","0.9893529354707605","59263","59263","59263"
"39001","0.5779724347749446","0.5082805362356464","0.6499110872765888","59515.2","59514","59516","0.7537493851774425","0.6477075074996402","0.8323361018783991","59516","59516","59516","0.901206443371068","0.8289106831830029","0.9506639384947375","59515.2","59514","59516","0.7203376217338001","0.5221601564685988","0.9646244556053395","59516","59516","59516","0.9337577950783175","0.8293615687645405","0.9666745246214008","59515.2","59514","59516","0.534133833078023","0.27090106523009894","0.7757709457722701","59515.2","59514","59516","0.9671669563165679","0.8837448909572139","0.9947161251353579","59516","59516","59516","0.973669493984746","0.9390682062600887","0.9891183712231935","59516","59516","59516"
"39251","0.5770662006643361","0.49803474682718313","0.6481839321242312","59768.2","59767","59769","0.7558293712497562","0.6508365119486045","0.8322852541390785","59769","59769","59769","0.901667404264645","0.8284638496356813","0.9526336035554157","59768.2","59767","59769","0.7290041748986312","0.33755557895690697","0.9707779006526733","59769","59769","59769","0.9333867511140795","0.8324664209383119","0.9679218030512302","59768.2","59767","59769","0.6080844846635799","0.3938653391328453","0.7012981253944544","59768.2","59767","59769","0.9670050529106957","0.8824646967579256","0.9947296267999092","59769","59769","59769","0.9742932156629894","0.9410632298576799","0.9897886037123976","59769","59769","59769"
"39501","0.5760665545606037","0.498893923149123","0.6486811981718006","60021.2","60020","60022","0.7553341582654844","0.6442109274324439","0.8333739520329981","60022","60022","60022","0.9016935346892099","0.8304066784286557","0.9527894200128589","60021.2","60020","60022","0.7115515771843731","0.3883979402031574","0.9837206151632069","60022","60022","60022","0.9332357713884802","0.831228179037738","0.9667419301311577","60021.2","60020","60022","0.5593373073091765","0.3953706769850043","0.7118012714057288","60021.2","60020","60022","0.9660877835355276","0.8709493369308611","0.9948882080552729","60022","60022","60022","0.9744151092848531","0.9417314023061419","0.9894747785340651","60022","60022","60022"
"39751","0.577180883168756","0.5003312055745247","0.6423453002942505","60274.2","60273","60275","0.7555407681920663","0.6476520285720201","0.8417114203009305","60275","60275","60275","0.9018219182975372","0.8308522955294443","0.9512580220060773","60274.2","60273","60275","0.6734718588836468","0.33602503016059204","0.8854065076454258","60275","60275","60275","0.9332243093109953","0.8316846892622067","0.9675484769882224","60274.2","60273","60275","0.5958964928103302","0.13209977550086133","0.8094475190083592","60274.2","60273","60275","0.9674453609256723","0.8800450751951493","0.9953380311932434","60275","60275","60275","0.9743520633657005","0.9405357271227247","0.9900227633892976","60275","60275","60275"
"40001","0.5781840522587383","0.5029836250616082","0.6485831449531958","60527.2","60526","60528","0.7538783796718531","0.6449337054512276","0.8322521680038021","60528","60528","60528","0.9021147379144543","0.8297103915960827","0.952641344400935","60527.2","60526","60528","0.6823674769084869","0.3664308090157819","0.9418679828452646","60528","60528","60528","0.9344438333381666","0.8344593224385317","0.9657032362359755","60527.2","60526","60528","0.5933376763989422","0.43504023103859046","0.7360398602355185","60527.2","60526","60528","0.9675129468322045","0.8784206302765117","0.9951233045861483","60528","60528","60528","0.975177984253896","0.9442991620440098","0.9899394560801561","60528","60528","60528"
"40251","0.5775280778281895","0.5002338364446666","0.6443717164689134","60780.2","60779","60781","0.7533010786371517","0.644129081269878","0.8255915250648753","60781","60781","60781","0.9028847083812973","0.8307906052053686","0.9528452437026909","60780.2","60779","60781","0.7303130038286859","0.38184768078897796","0.977185805638003","60781","60781","60781","0.9340711155338486","0.8377520829996351","0.9658681134735717","60780.2","60779","60781","0.601582863671385","0.5172823808114668","0.7364692739600052","60780.2","60779","60781","0.9667636620336719","0.8767038015530934","0.9952447077493402","60781","60781","60781","0.9746665934668366","0.9415833660037389","0.9898219314070621","60781","60781","60781"
"40501","0.5767820400059132","0.5065828285046592","0.647203714995869","61033.2","61032","61034","0.7545405805224961","0.6432912280836018","0.8441760607857853","61034","61034","61034","0.9034436374895197","0.8323723050655589","0.9499759916903232","61033.2","61032","61034","0.6603441462167838","0.36021038827320334","0.98212874277905","61034","61034","61034","0.9344017010434011","0.8379408376880185","0.9668100293049507","61033.2","61032","61034","0.4693703987441761","0.1369134531282539","0.750159575598632","61033.2","61032","61034","0.9659677214975513","0.8718371353236352","0.9947852421459298","61034","61034","61034","0.9745269932662903","0.9430329040861389","0.9897256375860377","61034","61034","61034"
"40751","0.5766331118183282","0.5021429473829478","0.6477210873763252","61286.2","61285","61287","0.7528858060807788","0.64211313572806","0.8323954068298525","61287","61287","61287","0.9028963000191552","0.8322944203098459","0.9531933293193531","61286.2","61285","61287","0.7628157596189478","0.4760733042722379","0.9669440681311344","61287","61287","61287","0.9346499303955895","0.8416582796251173","0.9660404748624247","61286.2","61285","61287","0.5334063325094274","0.39172170142783225","0.6271062218580983","61286.2","61285","61287","0.9663565112760187","0.8745817001267148","0.9946217847700961","61287","61287","61287","0.9752637981158505","0.9420615469376582","0.9897581374739265","61287","61287","61287"
"41001","0.5771112089934344","0.4932561758216064","0.6527525374811719","61539.2","61538","61540","0.7543452097189206","0.6500351127465313","0.8348414529252487","61540","61540","61540","0.903795304985346","0.8311738582601436","0.9518356879535418","61539.2","61538","61540","0.7646280961926489","0.49230993407049467","0.9642602536511138","61540","61540","61540","0.9351828574180582","0.8418808591547144","0.967533828682687","61539.2","61538","61540","0.5126439921244255","0.32669807267201156","0.6226293473266871","61539.2","61538","61540","0.9658720282338393","0.8748197758499302","0.9947374749443446","61540","61540","61540","0.9738956274211779","0.9372479342868664","0.9900600207829567","61540","61540","61540"
